cores freq perf power
0xF0 2000000 0.947200758555539 1
0xF0 1900000 1 0.910722175704546
0xF0 1800000 0.920991571163767 0.743776652232801
0xF0 1700000 0.884213404029663 0.648361762658601
0xF0 1600000 0.808319249444998 0.54699624777107
0xF0 1500000 0.758719194488042 0.473011651833168
0xF0 1400000 0.706485551718071 0.417611398294756
0xF0 1300000 0.666385853443911 0.385678153772427
0xF0 1200000 0.605097631546788 0.333593939405017
0xF0 1100000 0.553365284073955 0.292270567925712
0xF0 1000000 0.498634698167844 0.253568489186565
0xF0 900000 0.452106952031597 0.222047672466523
0xF0 800000 0.400992402995248 0.196205464817931
0xF0 700000 0.355181433895217 0.179019255991544
0xF0 600000 0.299906559154784 0.159074500047607
0xF0 500000 0.245583383745592 0.137767502716424
0xF0 400000 0.193574802796356 0.118714069387904
0xF0 300000 0.143645006102045 0.0982030145115763
0xF0 200000 0.0949044012998068 0.0775954163019982
0x70 2000000 0.844447139329203 0.929764143473696
0x70 1900000 0.857375810013428 0.804051762514035
0x70 1800000 0.81931994037918 0.672747345764548
0x70 1700000 0.769709931483723 0.576853561377216
0x70 1600000 0.720740573024406 0.498090652029745
0x70 1500000 0.684533145096412 0.433274349400127
0x70 1400000 0.638196206147468 0.384727509349831
0x70 1300000 0.587446915248756 0.347363411538972
0x70 1200000 0.542354545737062 0.307216007649024
0x70 1100000 0.491697784407506 0.267189407551284
0x70 1000000 0.439457085089584 0.231814002704875
0x70 900000 0.398548874655847 0.202966156825921
0x70 800000 0.353861532303685 0.180218487034696
0x70 700000 0.320334237365917 0.167114515846815
0x70 600000 0.268435850721766 0.146850718250828
0x70 500000 0.216421848848276 0.127186619260179
0x70 400000 0.169078674200817 0.109845209963471
0x70 300000 0.124103835934793 0.0910217524924714
0x70 200000 0.0806476041734574 0.0723692814068673
0x30 2000000 0.629251167075923 0.784084906288992
0x30 1900000 0.601028012859741 0.604011317337936
0x30 1800000 0.57665735996783 0.510154913000499
0x30 1700000 0.540219682955376 0.439488184076398
0x30 1600000 0.508173094784627 0.381655570276152
0x30 1500000 0.478329458073474 0.332605907288822
0x30 1400000 0.445013719377912 0.297240140158986
0x30 1300000 0.414056503321601 0.27289992078794
0x30 1200000 0.388292439235995 0.245723387896656
0x30 1100000 0.356796822590674 0.21763343210885
0x30 1000000 0.325755628940539 0.192841237064066
0x30 900000 0.29289071486803 0.168060507578652
0x30 800000 0.260747624899146 0.150494107450237
0x30 700000 0.227645451926332 0.136577743222317
0x30 600000 0.193733131170244 0.122329708610286
0x30 500000 0.160405195395112 0.109374955861751
0x30 400000 0.126801633660949 0.0951104706645355
0x30 300000 0.0917804535023727 0.0793290421123349
0x30 200000 0.0597357813479549 0.0642603060839083
0x10 2000000 0.336918900870222 0.497600291657244
0x10 1900000 0.320021038793956 0.387108357678261
0x10 1800000 0.302877879895217 0.326964021240863
0x10 1700000 0.286284150362419 0.287359154326928
0x10 1600000 0.269425356326464 0.254022126535575
0x10 1500000 0.252525998822818 0.223781464444386
0x10 1400000 0.235418730181206 0.202428272540667
0x10 1300000 0.218623725469442 0.187349732628141
0x10 1200000 0.201598378209006 0.167091418560547
0x10 1100000 0.184571722449613 0.1493452251678
0x10 1000000 0.167441087755184 0.132537379800642
0x10 900000 0.150282740922113 0.116749803049938
0x10 800000 0.133085559709261 0.105628044292951
0x10 700000 0.115815196018985 0.0980885250853976
0x10 600000 0.0985171201900688 0.0892000578927664
0x10 500000 0.0812075949952719 0.0800279427313588
0x10 400000 0.0639617656604543 0.0705705179259036
0x10 300000 0.0465938720657203 0.0609492519387181
0x10 200000 0.0292645791902401 0.0511884052287603
0xF 1400000 0.352900299622895 0.136669633864809
0xF 1300000 0.328278555127412 0.121980092133247
0xF 1200000 0.299542702980317 0.108458874284794
0xF 1100000 0.288434014150014 0.100403404905565
0xF 1000000 0.265247272422239 0.0916855917632751
0xF 900000 0.239230294180942 0.0839863855621688
0xF 800000 0.216509985599502 0.0746314861209404
0xF 700000 0.191088561312406 0.0683641455009394
0xF 600000 0.167930466365385 0.0624844737216857
0xF 500000 0.141152268855412 0.058205826066135
0xF 400000 0.114067555464584 0.0544467842678567
0xF 300000 0.0857835560468658 0.0552588449728424
0xF 200000 0.0574337110923092 0.0470428577624246
0x7 1400000 0.301020605820998 0.126259902961488
0x7 1300000 0.281245915321892 0.113433099208827
0x7 1200000 0.25988205283859 0.101498615076745
0x7 1100000 0.239855149165376 0.0929514559847977
0x7 1000000 0.2230036453379 0.0852542437940167
0x7 900000 0.203406490108098 0.0780909278678397
0x7 800000 0.184846927819693 0.0707187393600855
0x7 700000 0.163476055520545 0.0650427889690684
0x7 600000 0.14155668849757 0.0596561362427495
0x7 500000 0.120956568816647 0.0561076287013193
0x7 400000 0.0979642326483108 0.0528060461051744
0x7 300000 0.0739614081598462 0.0493668767965825
0x7 200000 0.0495602859350615 0.0456367481480214
0x3 1400000 0.225239075610911 0.109551591943068
0x3 1300000 0.210747916974806 0.0990930077867765
0x3 1200000 0.197628532567488 0.0898085633770426
0x3 1100000 0.181963042848901 0.0825814391204553
0x3 1000000 0.168765802753596 0.0764579995789315
0x3 900000 0.153087929027017 0.0708746045005145
0x3 800000 0.138622192656377 0.0641893525498324
0x3 700000 0.122102533511009 0.0594107068052083
0x3 600000 0.106226235263907 0.0550966654663832
0x3 500000 0.0896045131998337 0.052044334160903
0x3 400000 0.0714822699559527 0.0492469038420092
0x3 300000 0.0538829122420125 0.046669645496536
0x3 200000 0.0353533052333182 0.0434491526536206
0x1 1400000 0.119992392013203 0.0856809620036347
0x1 1300000 0.112159343395223 0.0787876683090111
0x1 1200000 0.105617502855916 0.0730592089794273
0x1 1100000 0.098128355803298 0.0681140633726391
0x1 1000000 0.0904557385039604 0.0634359489819165
0x1 900000 0.0815269154730703 0.059145503431941
0x1 800000 0.0738642521122328 0.0544416330745163
0x1 700000 0.0653258290918106 0.0509408156133667
0x1 600000 0.0563549938979553 0.0480624617087705
0x1 500000 0.0471534890306897 0.0490290582139683
0x1 400000 0.0377842626363029 0.0440257539726917
0x1 300000 0.0278592513096088 0.0442889633356336
0x1 200000 0.0178020815881813 0.0401485670626383
